endpoint,deployed_model_id,logging_time,request_id,request_payload,response_payload
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:21:47.763662 UTC,1466087616329615327,"[{""martial"":""single"",""loan"":""no"",""housing"":""yes"",""month"":""aug"",""day"":14,""previous"":0,""balance"":49585,""poutcome"":""success"",""campaign"":1,""default"":""no"",""education"":""tertiary"",""pdays"":-1,""duration"":892,""contact"":""telephone"",""age"":86,""job"":""student""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:21:51.724199 UTC,6717592851891104097,"[{""education"":""tertiary"",""job"":""management"",""balance"":5639,""martial"":""married"",""default"":""no"",""loan"":""yes"",""previous"":0,""pdays"":-1,""age"":57,""day"":8,""month"":""jul"",""campaign"":1,""contact"":""telephone"",""poutcome"":""success"",""duration"":667,""housing"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:21:55.690683 UTC,4934770532521179888,"[{""campaign"":1,""martial"":""married"",""job"":""retired"",""age"":89,""pdays"":-1,""day"":9,""balance"":75401,""education"":""secondary"",""duration"":244,""contact"":""telephone"",""month"":""aug"",""default"":""no"",""housing"":""no"",""poutcome"":""failure"",""previous"":0,""loan"":""yes""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:21:59.669014 UTC,8021976452216883673,"[{""housing"":""no"",""day"":23,""education"":""primary"",""duration"":822,""job"":""management"",""default"":""yes"",""previous"":0,""balance"":24383,""pdays"":-1,""martial"":""married"",""age"":61,""month"":""mar"",""poutcome"":""other"",""campaign"":1,""loan"":""no"",""contact"":""cellular""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:03.669052 UTC,8175473443936604772,"[{""campaign"":1,""pdays"":-1,""default"":""no"",""education"":""secondary"",""balance"":8504,""day"":13,""housing"":""yes"",""poutcome"":""unknown"",""contact"":""unknown"",""martial"":""married"",""age"":21,""month"":""may"",""loan"":""no"",""previous"":0,""job"":""retired"",""duration"":494}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:07.787763 UTC,1903201711242196767,"[{""previous"":0,""contact"":""telephone"",""default"":""no"",""pdays"":-1,""day"":30,""duration"":198,""age"":98,""month"":""feb"",""poutcome"":""other"",""loan"":""yes"",""education"":""secondary"",""martial"":""single"",""housing"":""yes"",""job"":""services"",""balance"":45480,""campaign"":1}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:11.763667 UTC,7868335579137011158,"[{""day"":18,""previous"":0,""pdays"":-1,""education"":""primary"",""poutcome"":""unknown"",""loan"":""no"",""martial"":""divorced"",""duration"":694,""balance"":74195,""housing"":""yes"",""job"":""management"",""age"":45,""contact"":""telephone"",""month"":""jul"",""campaign"":1,""default"":""yes""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:15.780791 UTC,3262849541905864691,"[{""housing"":""yes"",""poutcome"":""failure"",""loan"":""no"",""day"":16,""campaign"":1,""previous"":0,""age"":76,""education"":""secondary"",""pdays"":-1,""balance"":59055,""job"":""unknown"",""contact"":""unknown"",""duration"":849,""martial"":""single"",""default"":""no"",""month"":""jul""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:19.722636 UTC,6253819267061360661,"[{""default"":""no"",""poutcome"":""success"",""age"":65,""day"":1,""loan"":""no"",""pdays"":-1,""job"":""blue-collar"",""contact"":""telephone"",""balance"":66663,""duration"":179,""education"":""primary"",""month"":""sep"",""housing"":""yes"",""previous"":0,""campaign"":1,""martial"":""married""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:23.872460 UTC,930477268462092936,"[{""contact"":""telephone"",""month"":""jul"",""balance"":84063,""age"":23,""housing"":""yes"",""job"":""housemaid"",""pdays"":-1,""previous"":0,""duration"":843,""poutcome"":""other"",""day"":19,""campaign"":1,""education"":""tertiary"",""default"":""no"",""martial"":""single"",""loan"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:27.913731 UTC,3618481458524683195,"[{""campaign"":1,""job"":""blue-collar"",""default"":""yes"",""martial"":""divorced"",""poutcome"":""other"",""month"":""sep"",""loan"":""yes"",""pdays"":-1,""education"":""secondary"",""day"":7,""balance"":73830,""previous"":0,""housing"":""yes"",""contact"":""unknown"",""duration"":158,""age"":39}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:32.067204 UTC,6509143429888063347,"[{""duration"":882,""default"":""yes"",""day"":10,""contact"":""cellular"",""education"":""tertiary"",""loan"":""no"",""pdays"":-1,""month"":""nov"",""campaign"":1,""poutcome"":""other"",""age"":79,""job"":""admin."",""housing"":""no"",""balance"":33938,""martial"":""married"",""previous"":0}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:36.128538 UTC,1595547702358918707,"[{""loan"":""no"",""age"":90,""pdays"":-1,""balance"":97786,""month"":""jan"",""default"":""no"",""job"":""retired"",""duration"":584,""poutcome"":""other"",""previous"":0,""contact"":""telephone"",""campaign"":1,""education"":""unknown"",""martial"":""divorced"",""housing"":""no"",""day"":7}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:40.158590 UTC,8888574267438976055,"[{""campaign"":1,""loan"":""yes"",""martial"":""single"",""pdays"":-1,""age"":82,""poutcome"":""failure"",""housing"":""no"",""month"":""jul"",""education"":""secondary"",""balance"":36497,""previous"":0,""default"":""yes"",""contact"":""telephone"",""day"":26,""duration"":779,""job"":""housemaid""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:44.396930 UTC,3356528580767883243,"[{""duration"":360,""poutcome"":""unknown"",""education"":""unknown"",""martial"":""married"",""month"":""jun"",""campaign"":1,""default"":""yes"",""age"":67,""housing"":""yes"",""previous"":0,""balance"":14442,""day"":1,""pdays"":-1,""contact"":""cellular"",""job"":""unemployed"",""loan"":""no""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:50.025148 UTC,2454999387414381699,"[{""day"":1,""poutcome"":""failure"",""loan"":""no"",""month"":""sep"",""pdays"":-1,""job"":""retired"",""housing"":""yes"",""education"":""primary"",""martial"":""married"",""contact"":""telephone"",""previous"":0,""duration"":525,""balance"":52777,""campaign"":1,""default"":""no"",""age"":20}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:54.068130 UTC,1257778372401947881,"[{""day"":5,""campaign"":1,""housing"":""yes"",""job"":""housemaid"",""martial"":""married"",""previous"":0,""pdays"":-1,""balance"":40321,""duration"":978,""age"":81,""month"":""aug"",""default"":""no"",""contact"":""unknown"",""loan"":""yes"",""poutcome"":""other"",""education"":""unknown""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:22:58.050164 UTC,2780649860114345617,"[{""day"":30,""previous"":0,""pdays"":-1,""housing"":""no"",""age"":82,""loan"":""no"",""poutcome"":""other"",""duration"":400,""job"":""admin."",""contact"":""cellular"",""campaign"":1,""default"":""no"",""martial"":""divorced"",""month"":""aug"",""education"":""tertiary"",""balance"":18588}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:02.039495 UTC,7331936368122926887,"[{""month"":""sep"",""age"":91,""job"":""services"",""previous"":0,""martial"":""married"",""education"":""primary"",""duration"":689,""balance"":54049,""housing"":""yes"",""day"":21,""campaign"":1,""loan"":""no"",""pdays"":-1,""poutcome"":""failure"",""default"":""no"",""contact"":""unknown""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:04.655082 UTC,8835009302642471858,"[{""age"":48,""default"":""yes"",""housing"":""yes"",""contact"":""unknown"",""pdays"":-1,""campaign"":1,""education"":""secondary"",""balance"":5248,""month"":""jun"",""day"":10,""loan"":""no"",""job"":""management"",""previous"":0,""poutcome"":""success"",""martial"":""divorced"",""duration"":422}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:08.591311 UTC,2922871983682436447,"[{""poutcome"":""unknown"",""balance"":44775,""age"":81,""education"":""unknown"",""contact"":""unknown"",""duration"":407,""campaign"":1,""month"":""may"",""default"":""no"",""loan"":""yes"",""day"":19,""job"":""admin."",""previous"":0,""pdays"":-1,""martial"":""single"",""housing"":""no""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:12.535109 UTC,3673993963412663360,"[{""education"":""unknown"",""housing"":""no"",""job"":""student"",""pdays"":-1,""balance"":75169,""day"":29,""martial"":""single"",""loan"":""yes"",""duration"":627,""previous"":0,""default"":""yes"",""age"":21,""month"":""mar"",""poutcome"":""other"",""contact"":""telephone"",""campaign"":1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:16.518555 UTC,3841766431721702979,"[{""default"":""no"",""pdays"":-1,""poutcome"":""success"",""education"":""unknown"",""balance"":10328,""loan"":""yes"",""month"":""dec"",""campaign"":1,""martial"":""married"",""housing"":""yes"",""duration"":794,""job"":""admin."",""age"":91,""previous"":0,""contact"":""unknown"",""day"":23}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:20.515011 UTC,5031991477578363596,"[{""campaign"":1,""age"":47,""loan"":""no"",""martial"":""divorced"",""month"":""sep"",""default"":""no"",""housing"":""no"",""poutcome"":""success"",""day"":10,""previous"":0,""education"":""tertiary"",""job"":""technician"",""pdays"":-1,""duration"":516,""balance"":41449,""contact"":""cellular""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:24.546329 UTC,1667297223062692951,"[{""previous"":0,""contact"":""unknown"",""loan"":""no"",""poutcome"":""success"",""duration"":556,""campaign"":1,""pdays"":-1,""month"":""apr"",""day"":10,""default"":""no"",""job"":""technician"",""education"":""primary"",""martial"":""divorced"",""balance"":96965,""age"":75,""housing"":""yes""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:28.517940 UTC,3087790680361810650,"[{""contact"":""telephone"",""age"":46,""month"":""may"",""balance"":87999,""day"":6,""default"":""no"",""job"":""unemployed"",""duration"":669,""loan"":""yes"",""housing"":""yes"",""previous"":0,""pdays"":-1,""martial"":""married"",""campaign"":1,""education"":""tertiary"",""poutcome"":""failure""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:32.459392 UTC,2492101330609624871,"[{""default"":""yes"",""campaign"":1,""housing"":""no"",""age"":44,""education"":""primary"",""contact"":""telephone"",""job"":""blue-collar"",""day"":11,""martial"":""single"",""pdays"":-1,""duration"":958,""month"":""jun"",""poutcome"":""unknown"",""loan"":""no"",""balance"":4692,""previous"":0}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:36.452408 UTC,2545180040823741226,"[{""previous"":0,""martial"":""divorced"",""age"":27,""pdays"":-1,""contact"":""cellular"",""duration"":120,""poutcome"":""unknown"",""job"":""technician"",""loan"":""no"",""campaign"":1,""balance"":74133,""education"":""tertiary"",""month"":""jul"",""day"":9,""housing"":""no"",""default"":""yes""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:39.033826 UTC,19765145997413318,"[{""job"":""retired"",""balance"":28356,""housing"":""yes"",""poutcome"":""unknown"",""campaign"":1,""default"":""yes"",""month"":""apr"",""loan"":""yes"",""pdays"":-1,""education"":""tertiary"",""age"":90,""contact"":""unknown"",""day"":29,""previous"":0,""duration"":839,""martial"":""married""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:42.997689 UTC,3204807609293908285,"[{""default"":""no"",""education"":""unknown"",""job"":""housemaid"",""pdays"":-1,""duration"":891,""contact"":""telephone"",""balance"":16250,""poutcome"":""other"",""previous"":0,""age"":78,""campaign"":1,""loan"":""no"",""martial"":""married"",""day"":13,""month"":""jul"",""housing"":""yes""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:46.963617 UTC,2244026627125672138,"[{""housing"":""yes"",""contact"":""telephone"",""education"":""tertiary"",""loan"":""yes"",""month"":""aug"",""duration"":827,""age"":30,""job"":""blue-collar"",""campaign"":1,""default"":""yes"",""pdays"":-1,""day"":15,""martial"":""divorced"",""poutcome"":""unknown"",""balance"":9710,""previous"":0}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:50.086247 UTC,9124610653787792595,"[{""previous"":0,""martial"":""divorced"",""job"":""student"",""campaign"":1,""age"":76,""poutcome"":""other"",""day"":16,""default"":""no"",""month"":""oct"",""balance"":56478,""education"":""tertiary"",""loan"":""yes"",""housing"":""yes"",""pdays"":-1,""duration"":282,""contact"":""telephone""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:54.035963 UTC,7587547475970716220,"[{""housing"":""no"",""duration"":701,""poutcome"":""failure"",""job"":""blue-collar"",""day"":23,""default"":""yes"",""age"":80,""contact"":""unknown"",""education"":""unknown"",""loan"":""no"",""martial"":""single"",""balance"":74642,""pdays"":-1,""campaign"":1,""previous"":0,""month"":""dec""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:23:58.000363 UTC,4885784522988298434,"[{""housing"":""no"",""education"":""primary"",""contact"":""unknown"",""duration"":912,""campaign"":1,""poutcome"":""other"",""month"":""feb"",""loan"":""yes"",""day"":3,""previous"":0,""age"":82,""job"":""student"",""martial"":""married"",""balance"":53502,""default"":""no"",""pdays"":-1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:01.926670 UTC,8279149706352303875,"[{""day"":20,""poutcome"":""success"",""duration"":512,""housing"":""no"",""loan"":""no"",""age"":69,""month"":""jun"",""balance"":82527,""education"":""tertiary"",""pdays"":-1,""job"":""entrepreneur"",""martial"":""single"",""previous"":0,""default"":""no"",""campaign"":1,""contact"":""unknown""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:05.858068 UTC,7375456264548034813,"[{""month"":""aug"",""education"":""tertiary"",""job"":""admin."",""duration"":684,""age"":73,""campaign"":1,""pdays"":-1,""default"":""yes"",""poutcome"":""unknown"",""balance"":28539,""martial"":""single"",""housing"":""yes"",""loan"":""yes"",""contact"":""telephone"",""day"":26,""previous"":0}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:09.804970 UTC,8928578265347653800,"[{""poutcome"":""other"",""job"":""housemaid"",""day"":1,""loan"":""no"",""age"":51,""martial"":""married"",""duration"":839,""campaign"":1,""education"":""tertiary"",""default"":""yes"",""pdays"":-1,""housing"":""yes"",""balance"":9034,""month"":""dec"",""previous"":0,""contact"":""cellular""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:13.843649 UTC,3955127958598261323,"[{""duration"":540,""pdays"":-1,""job"":""student"",""default"":""no"",""previous"":0,""contact"":""telephone"",""loan"":""no"",""month"":""oct"",""day"":20,""martial"":""married"",""poutcome"":""unknown"",""campaign"":1,""housing"":""no"",""education"":""unknown"",""balance"":86762,""age"":72}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:17.814305 UTC,6800912966233927196,"[{""education"":""tertiary"",""day"":24,""pdays"":-1,""campaign"":1,""job"":""services"",""previous"":0,""housing"":""no"",""duration"":241,""balance"":29153,""loan"":""no"",""contact"":""telephone"",""martial"":""divorced"",""poutcome"":""failure"",""age"":33,""month"":""mar"",""default"":""yes""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:21.751605 UTC,801181869593115307,"[{""day"":13,""month"":""nov"",""previous"":0,""poutcome"":""failure"",""education"":""secondary"",""loan"":""yes"",""contact"":""cellular"",""default"":""no"",""age"":63,""pdays"":-1,""martial"":""married"",""campaign"":1,""job"":""services"",""housing"":""yes"",""balance"":39666,""duration"":362}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:25.681463 UTC,6065730078962962935,"[{""campaign"":1,""duration"":865,""age"":68,""housing"":""yes"",""month"":""aug"",""job"":""entrepreneur"",""day"":17,""education"":""secondary"",""previous"":0,""pdays"":-1,""balance"":29752,""loan"":""yes"",""poutcome"":""success"",""martial"":""married"",""contact"":""unknown"",""default"":""yes""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:29.716763 UTC,7226629173144683439,"[{""default"":""yes"",""age"":32,""contact"":""unknown"",""housing"":""no"",""education"":""primary"",""martial"":""married"",""duration"":491,""balance"":41655,""month"":""jun"",""previous"":0,""pdays"":-1,""day"":19,""campaign"":1,""poutcome"":""other"",""loan"":""yes"",""job"":""technician""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:33.692750 UTC,663933937219616133,"[{""duration"":34,""poutcome"":""failure"",""pdays"":-1,""previous"":0,""education"":""primary"",""job"":""retired"",""balance"":77531,""day"":3,""age"":84,""contact"":""cellular"",""loan"":""no"",""default"":""no"",""housing"":""yes"",""month"":""sep"",""martial"":""single"",""campaign"":1}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:37.659673 UTC,5680947027889977286,"[{""day"":10,""job"":""housemaid"",""balance"":65097,""loan"":""no"",""campaign"":1,""contact"":""unknown"",""poutcome"":""unknown"",""age"":96,""previous"":0,""housing"":""yes"",""default"":""yes"",""martial"":""married"",""pdays"":-1,""duration"":694,""month"":""may"",""education"":""secondary""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:41.630782 UTC,1270084737005633280,"[{""age"":53,""housing"":""no"",""education"":""secondary"",""poutcome"":""other"",""duration"":775,""balance"":66579,""contact"":""telephone"",""previous"":0,""default"":""no"",""day"":3,""pdays"":-1,""campaign"":1,""month"":""dec"",""job"":""student"",""loan"":""no"",""martial"":""married""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:45.573242 UTC,6664515044352636397,"[{""pdays"":-1,""housing"":""no"",""contact"":""telephone"",""poutcome"":""failure"",""campaign"":1,""age"":75,""education"":""secondary"",""day"":24,""previous"":0,""job"":""entrepreneur"",""balance"":85571,""loan"":""no"",""default"":""no"",""duration"":66,""martial"":""married"",""month"":""may""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:49.585228 UTC,4444674850377198025,"[{""martial"":""divorced"",""job"":""unknown"",""housing"":""yes"",""age"":52,""pdays"":-1,""education"":""secondary"",""poutcome"":""success"",""previous"":0,""contact"":""cellular"",""day"":21,""month"":""sep"",""duration"":490,""loan"":""yes"",""campaign"":1,""balance"":7775,""default"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:55.018255 UTC,8914867357019843193,"[{""pdays"":-1,""balance"":43057,""contact"":""cellular"",""martial"":""married"",""age"":74,""month"":""sep"",""housing"":""yes"",""day"":8,""default"":""yes"",""poutcome"":""success"",""duration"":650,""campaign"":1,""previous"":0,""education"":""primary"",""loan"":""no"",""job"":""technician""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:24:59.077985 UTC,1964385320064044969,"[{""poutcome"":""failure"",""duration"":842,""loan"":""no"",""default"":""no"",""contact"":""cellular"",""campaign"":1,""day"":7,""month"":""dec"",""pdays"":-1,""martial"":""married"",""housing"":""yes"",""job"":""admin."",""education"":""primary"",""age"":70,""previous"":0,""balance"":48288}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:03.170752 UTC,863982840336868190,"[{""default"":""yes"",""age"":54,""housing"":""yes"",""martial"":""married"",""previous"":0,""education"":""secondary"",""contact"":""telephone"",""month"":""sep"",""duration"":992,""campaign"":1,""balance"":40979,""pdays"":-1,""loan"":""no"",""poutcome"":""other"",""day"":4,""job"":""technician""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:07.324213 UTC,1035057767045141547,"[{""duration"":190,""martial"":""single"",""loan"":""no"",""poutcome"":""failure"",""day"":17,""campaign"":1,""balance"":33241,""age"":84,""contact"":""unknown"",""education"":""tertiary"",""month"":""oct"",""default"":""no"",""housing"":""yes"",""previous"":0,""job"":""blue-collar"",""pdays"":-1}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:11.255967 UTC,9088248728119179903,"[{""pdays"":-1,""day"":7,""month"":""jun"",""balance"":91465,""duration"":976,""martial"":""single"",""job"":""technician"",""education"":""secondary"",""poutcome"":""other"",""housing"":""no"",""age"":26,""previous"":0,""default"":""yes"",""contact"":""telephone"",""loan"":""no"",""campaign"":1}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:15.297768 UTC,4002628238159756407,"[{""balance"":9936,""housing"":""no"",""age"":63,""poutcome"":""failure"",""previous"":0,""duration"":326,""loan"":""yes"",""campaign"":1,""education"":""tertiary"",""martial"":""single"",""month"":""jan"",""pdays"":-1,""day"":14,""default"":""yes"",""job"":""student"",""contact"":""telephone""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:19.362472 UTC,3292116008728629414,"[{""age"":84,""housing"":""no"",""default"":""yes"",""duration"":125,""pdays"":-1,""martial"":""married"",""balance"":48736,""campaign"":1,""education"":""secondary"",""contact"":""unknown"",""previous"":0,""day"":3,""job"":""entrepreneur"",""loan"":""no"",""poutcome"":""failure"",""month"":""feb""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:23.322593 UTC,3462047622146358506,"[{""balance"":16037,""loan"":""no"",""day"":26,""campaign"":1,""housing"":""yes"",""age"":55,""education"":""secondary"",""pdays"":-1,""default"":""yes"",""contact"":""unknown"",""job"":""entrepreneur"",""month"":""oct"",""duration"":633,""martial"":""single"",""poutcome"":""failure"",""previous"":0}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:27.321178 UTC,259160952425590644,"[{""day"":26,""previous"":0,""pdays"":-1,""age"":37,""duration"":971,""education"":""unknown"",""martial"":""married"",""housing"":""no"",""poutcome"":""unknown"",""contact"":""unknown"",""campaign"":1,""default"":""yes"",""balance"":92831,""month"":""may"",""loan"":""no"",""job"":""technician""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:31.502677 UTC,3095568357227346687,"[{""balance"":88603,""contact"":""cellular"",""duration"":293,""day"":2,""default"":""yes"",""month"":""feb"",""previous"":0,""job"":""admin."",""pdays"":-1,""martial"":""single"",""poutcome"":""success"",""housing"":""no"",""education"":""primary"",""campaign"":1,""loan"":""yes"",""age"":87}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:35.471015 UTC,1841477350821671072,"[{""age"":36,""housing"":""no"",""campaign"":1,""day"":3,""balance"":55768,""poutcome"":""success"",""duration"":966,""default"":""yes"",""job"":""technician"",""loan"":""yes"",""previous"":0,""pdays"":-1,""martial"":""divorced"",""month"":""aug"",""education"":""tertiary"",""contact"":""cellular""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:39.448570 UTC,1454172306714661790,"[{""balance"":14453,""loan"":""yes"",""pdays"":-1,""education"":""tertiary"",""housing"":""yes"",""age"":73,""default"":""yes"",""month"":""feb"",""duration"":702,""previous"":0,""job"":""services"",""contact"":""cellular"",""martial"":""divorced"",""campaign"":1,""day"":3,""poutcome"":""unknown""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:43.476033 UTC,1911221246376580689,"[{""housing"":""no"",""education"":""secondary"",""age"":63,""balance"":56912,""poutcome"":""unknown"",""previous"":0,""duration"":23,""contact"":""unknown"",""campaign"":1,""martial"":""divorced"",""month"":""apr"",""day"":30,""default"":""yes"",""pdays"":-1,""job"":""unemployed"",""loan"":""yes""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:47.383574 UTC,276783185033814509,"[{""loan"":""no"",""duration"":191,""previous"":0,""education"":""primary"",""pdays"":-1,""age"":71,""balance"":58409,""contact"":""unknown"",""martial"":""divorced"",""poutcome"":""unknown"",""day"":24,""housing"":""yes"",""default"":""yes"",""month"":""apr"",""campaign"":1,""job"":""housemaid""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:51.299546 UTC,7923032098535129420,"[{""loan"":""no"",""default"":""no"",""balance"":80504,""job"":""retired"",""pdays"":-1,""duration"":146,""poutcome"":""failure"",""day"":17,""campaign"":1,""previous"":0,""contact"":""telephone"",""housing"":""no"",""martial"":""married"",""age"":73,""month"":""may"",""education"":""primary""}]","[""no""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:55.265230 UTC,6230582456259127176,"[{""education"":""primary"",""age"":35,""loan"":""no"",""housing"":""yes"",""balance"":59095,""job"":""self-employed"",""duration"":740,""poutcome"":""failure"",""contact"":""cellular"",""month"":""aug"",""campaign"":1,""previous"":0,""pdays"":-1,""martial"":""single"",""day"":11,""default"":""no""}]","[""yes""]"
projects/947521528723/locations/us-central1/endpoints/7472652657295884288,4274964980467499008,2023-11-02 06:25:59.468416 UTC,7891829686414793638,"[{""loan"":""yes"",""pdays"":-1,""housing"":""yes"",""campaign"":1,""previous"":0,""contact"":""unknown"",""duration"":198,""day"":20,""poutcome"":""success"",""age"":28,""default"":""no"",""job"":""unemployed"",""martial"":""single"",""balance"":40291,""education"":""secondary"",""month"":""jul""}]","[""yes""]"
